country,unit,date_implemented,date_lifted,measure,level,measure_cat,measure_sub_cat,source,entered_by,reviewed_by
CH,CH-BL,2020-03-19,,communal elections and votation scheduled for the 17.05.2020 are postponed,cantonal,other,,www.baselland.ch/politik-und-behorden/regierungsrat/medienmitteilungen/keine-gemeindewahlen-und-abstimmungen-im-mai-und-juni-gemeindenachwahlen-vom-22-maerz-koennen-stattfinden,NL,FK
CH,CH-BL,2020-03-19,,systematic checks of construction site adherence to recommendations,cantonal,other,,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/covid-19-hygieneempfehlungen-des-bag-werden-auf-den-baselbieter-baustellen-konsequent-durchgesetzt,MBND,FK
CH,CH-BL,2020-03-20,,healthcare collaboration across cantons,cantonal,case_management,,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/gesundheitsinstitutionen-gemeinsam-gegen-coronavirus,MBND,FK
CH,CH-BL,2020-03-20,,financial assistance for self-employed,national,economic,,https://www.baselland.ch/politik-und-behorden/regierungsrat/medienmitteilungen/aus-der-sitzung-des-regierungsrats-1585051407.97,MBND,FK
CH,CH-BL,2020-03-22,,cantonal collaboration for relocation of patients from neighbouring countries,cantonal,case_management,,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/kantone-basel-stadt-basel-landschaft-und-jura-nehmen-schwerstkranke-covid-19-patienten-aus-dem-elsass-auf,MBND,FK
CH,CH-BL,2020-03-23,,tax return deadlines extended,cantonal,economic,,https://www.baselland.ch/politik-und-behorden/direktionen/finanz-und-kirchendirektion/medienmitteilungen/neue-fristen-fuer-einreichung-der-steuererklaerung-2019,MBND,FK
CH,CH-BL,2020-03-23,,further healthcare collaboration across cantons,cantonal,case_management,,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/coronavirus-ueberkantonale-zusammenarbeit-bei-der-gesundheitsversorgung,MBND,FK
CH,CH-BL,2020-03-23,,additional army deployed,cantonal,other,,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/zusaetzliche-armee-unterstuetzung-im-bereich-sanitaetsdienst,MBND,FK
CH,CH-BL,2020-03-24,,economic support package,cantonal,economic,,https://www.baselland.ch/politik-und-behorden/regierungsrat/medienmitteilungen/aus-der-sitzung-des-regierungsrats-1585051407.97,MBND,FK
CH,CH-BL,2020-03-24,,late payments of taxes do not incur interest,cantonal,economic,,https://www.baselland.ch/politik-und-behorden/regierungsrat/medienmitteilungen/aus-der-sitzung-des-regierungsrats-1585051407.97,MBND,FK
CH,CH-BL,2020-03-27,,telephone hotline launched to support mental health,cantonal,recommendations,,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/corona-hotline-fuer-menschen-mit-aengsten-und-sorgen,MBND,FK
CH,CH-BL,2020-03-27,,COVID adjustments to Schulzeugnisse,cantonal,other,,https://www.baselland.ch/politik-und-behorden/regierungsrat/medienmitteilungen/den-bildungserfolg-pragmatisch-sichern,MBND,FK
CH,CH-BL,2020-04-02,,economic support package,cantonal,economic,,https://baselland.talus.ch/de/politik/cdws/dok_geschaeft.php?did=ad638ae901c84a98ba497d7487ee4849-332&filename=Beschluss_des_Landrats_vom_2._April_2020&v=5&r=PDF&typ=pdf,MBND,FK
CH,CH-BL,2020-04-02,,Landratssitzung cancelled,cantonal,other,,https://www.baselland.ch/politik-und-behorden/landrat-parlament/medienmitteilungen/keine-landratssitzung-am-30-april-2020,MBND,FK
CH,CH-BL,2020-04-03,,signature collection prohibited,cantonal,other,,https://www.baselland.ch/politik-und-behorden/regierungsrat/medienmitteilungen/fristenstillstand-fuer-referenden-nur-bei-bedarf,MBND,FK
CH,CH-BL,2020-04-03,,signature collection prohibited,municipality,other,,https://www.baselland.ch/politik-und-behorden/regierungsrat/medienmitteilungen/fristenstillstand-fuer-referenden-nur-bei-bedarf,MBND,FK
CH,CH-BL,2020-02-28,,first case tested and detected,cantonal,case_management,testing,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/neuer-coronavirus-covid-19-erster-bestaetigter-fall-aus-dem-kanton-basel-landschaft,FK,FK
CH,CH-AR,2020-02-26,,"special information provided to educational, health, and social institutions on FOPH measures",cantonal,recommendations,,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/appenzell-ausserrhoden-ist-vorbereitet/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=c53342e6f2919a27078df5604fede88f,MBND,FK
CH,CH-AR,2020-03-11,,suspected cases and vulnerable population are to consult with doctors,cantonal,recommendations,,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-drei-neue-faelle-in-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=1c5c043b0c2ae95477d83e56f3666138,MBND,FK
CH,CH-AR,2020-03-16,,distance learning,cantonal,public_institutions,closure of schools,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-bundesrat-verschaerft-massnahmen-auswirkungen-auf-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=f94dec2b49bf036889ddb1fcbd0197ff,MBND,FK
CH,CH-AR,2020-03-13,,emergency child care,cantonal,other,,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-bundesrat-verschaerft-massnahmen-auswirkungen-auf-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=f94dec2b49bf036889ddb1fcbd0197ff,MBND,
CH,CH-AR,2020-03-13,,children are not to be cared for by grandparents,cantonal,recommendations,,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-bundesrat-verschaerft-massnahmen-auswirkungen-auf-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=f94dec2b49bf036889ddb1fcbd0197ff,MBND,FK
CH,CH-AR,2020-03-13,,events with more than 100 participants banned,national,mass_gatherings,ban of events / mass gatherings of > 100 persons,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-bundesrat-verschaerft-massnahmen-auswirkungen-auf-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=f94dec2b49bf036889ddb1fcbd0197ff,MBND,FK
CH,CH-AR,2020-03-13,,restaurants and clubs may not have more than 50 patrons on site,national,private_institutions,restriction of access to private institutions,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-bundesrat-verschaerft-massnahmen-auswirkungen-auf-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=f94dec2b49bf036889ddb1fcbd0197ff,MBND,FK
CH,CH-AR,2020-03-13,,events of any size should be avoided,cantonal,recommendations,,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-bundesrat-verschaerft-massnahmen-auswirkungen-auf-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=f94dec2b49bf036889ddb1fcbd0197ff,MBND,FK
CH,CH-AR,2020-03-13,,visits to hospitals and care institutions are banned,cantonal,public_institutions,ban of access to short- and long-term care facilites,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-bundesrat-verschaerft-massnahmen-auswirkungen-auf-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=f94dec2b49bf036889ddb1fcbd0197ff,MBND,FK
CH,CH-AR,2020-03-16,,information hotline established,cantonal,recommendations,,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-bundesrat-verschaerft-massnahmen-auswirkungen-auf-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=f94dec2b49bf036889ddb1fcbd0197ff,MBND,FK
CH,CH-AR,2020-03-13,,hospital capacity increased through support from other healthcare establishments,cantonal,case_management,,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-bundesrat-verschaerft-massnahmen-auswirkungen-auf-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=f94dec2b49bf036889ddb1fcbd0197ff,MBND,
CH,CH-AR,2020-03-16,,information flyers distributed via mail,cantonal,recommendations,,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-informationsflyer-und-hotline-fuer-die-ausserrhoder-bevoelkerung/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=8a1437fef7ce64f3aaa272bd05d70bbe,MBND,FK
CH,CH-AR,2020-03-18,,state of emergency declared,national,other,,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-bevoelkerung-und-alle-spitaeler-machen-bei-der-gesundheitsversorgung-mit/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=2888e134bfe4b089ddf7eaa9734ed4da,MBND,FK
CH,CH-AR,2020-03-18,,all health and personnel equipment made available for response efforts,cantonal,case_management,,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-bevoelkerung-und-alle-spitaeler-machen-bei-der-gesundheitsversorgung-mit/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=2888e134bfe4b089ddf7eaa9734ed4da,MBND,FK
CH,CH-AR,2020-03-18,,administration offices closed to public,cantonal,public_institutions,closure of public offices and counters,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-bevoelkerung-und-alle-spitaeler-machen-bei-der-gesundheitsversorgung-mit/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=2888e134bfe4b089ddf7eaa9734ed4da,MBND,FK
CH,CH-AR,2020-03-18,,job centres closed to public,cantonal,public_institutions,closure of public offices and counters,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-bevoelkerung-und-alle-spitaeler-machen-bei-der-gesundheitsversorgung-mit/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=2888e134bfe4b089ddf7eaa9734ed4da,MBND,FK
CH,CH-AR,2020-03-18,,public encouraged to stay at home,cantonal,mobility,stay-at-home recommendation,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-bevoelkerung-und-alle-spitaeler-machen-bei-der-gesundheitsversorgung-mit/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=2888e134bfe4b089ddf7eaa9734ed4da,MBND,FK
CH,CH-AR,2020-03-20,,pop up test clinic established to support hospital and GP testing,cantonal,case_management,testing,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/covid-19-teststrasse-eroeffnet-test-fuer-verdachtspersonen-nur-auf-voranmeldung-moeglich/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=2e16a9981906bea56bdfc80346bdf7a7,MBND,FK
CH,CH-AR,2020-03-20,,ban on gatherings larger than five,national,mass_gatherings,ban of events / mass gatherings of > 5 persons,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-umsetzung-der-neuen-massnahmen-in-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=ef0b1cd8700391206244680d1671f69a,MBND,FK
CH,CH-AR,2020-03-20,,additional support measures for vulnerable and elderly,municipality,other,,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-umsetzung-der-neuen-massnahmen-in-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=ef0b1cd8700391206244680d1671f69a,MBND,FK
CH,CH-AR,2020-03-20,,closure of businesses not complying with federal recommendations,cantonal,private_institutions,closure of private institutions and businesses with close contact,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-umsetzung-der-neuen-massnahmen-in-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=ef0b1cd8700391206244680d1671f69a,MBND,FK
CH,CH-AR,2020-03-26,,financial aid,cantonal,economic,,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-intensive-vorbereitungen-in-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=ae2f70f11a2cccd3f1f40c2c1c351b9f,MBND,FK
CH,CH-AR,2020-03-20,,financial aid,national,economic,,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-intensive-vorbereitungen-in-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=ae2f70f11a2cccd3f1f40c2c1c351b9f,MBND,FK
CH,CH-AR,2020-03-18,,volunteer corps established,cantonal,case_management,,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-intensive-vorbereitungen-in-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=ae2f70f11a2cccd3f1f40c2c1c351b9f,MBND,FK
CH,CH-AR,2020-03-26,,information websites,municipality,recommendations,,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-intensive-vorbereitungen-in-appenzell-ausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=ae2f70f11a2cccd3f1f40c2c1c351b9f,MBND,FK
CH,CH-AR,2020-04-02,,training of volunteer corps conducted,cantonal,other,,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-covid-19-hilfe-im-medizinischen-bereich-spitalnetz-schule-vor-den-ferien/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=f34224d6e78a1228d14ce4c3bf5a7277,MBND,FK
CH,CH-AR,2020-04-02,,hospital network established,cantonal,case_management,,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-covid-19-hilfe-im-medizinischen-bereich-spitalnetz-schule-vor-den-ferien/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=f34224d6e78a1228d14ce4c3bf5a7277,MBND,FK
CH,CH-AR,2020-04-02,,triage containers in use,cantonal,case_management,,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/news-aus-dem-departement/detail/news/coronavirus-covid-19-hilfe-im-medizinischen-bereich-spitalnetz-schule-vor-den-ferien/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=f34224d6e78a1228d14ce4c3bf5a7277,MBND,FK
CH,CH-AR,2020-03-05,,First case tested and detected,cantonal,case_management,testing,https://www.ar.ch/schnellzugriff/medienmitteilungen-der-kantonalen-verwaltung/detail/news/coronavirusersterfallinappenzellausserrhoden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=92736c585f15d019f28ba39d09391423,FK,FK
CH,CH-AI,2020-02-28,,recommendations for respiratory hygiene,cantonal,recommendations,,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/aktuelles/coronavirus-kanton-appenzell-i-rh-hat-vorkehrungen-getroffen,FK,
CH,CH-AI,2020-03-03,,establishment of kantonaler Führungsstab for the management of coronavirus,cantonal,other,,https://www.ai.ch/politik/standeskommission/mitteilungen/aktuelles/coronavirus-standeskommission-setzt-kantonalen-fuehrungsstab-ein,FK,
CH,CH-AI,2020-03-14,,contact tracting of contacts of two infected cases,cantonal,case_management,contact tracing,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/aktuelles/erste-bestaetigte-coronavirus-faelle-auch-in-innerrhoden,FK,
CH,CH-AI,2020-03-14,,ban of access to short- and long-term care facilities,cantonal,public_institutions,ban of access to short- and long-term care facilites,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/aktuelles/besuchsverbot-fuer-spital-klinik-alters-und-pflegeheime-sowie-die-einrichtung-fuer-menschen-mit-behinderung,FK,
CH,CH-AI,2020-03-16,2020-08-23,suspension of cantonal assembly and council sessions,cantonal,other,,https://www.ai.ch/politik/standeskommission/mitteilungen/aktuelles/landsgemeinde-wird-verschoben,FK,
CH,CH-AI,2020-03-16,,school closure,cantonal,public_institutions,closure of schools,https://www.ai.ch/verwaltung/ratskanzlei/aktuelles/coronavirus-auswirkungen-der-neusten-massnahmen-des-bundes-auf-innerrhoden,FK,
CH,CH-AI,2020-03-19,,call for volunteers to assist in health care insitutions,cantonal,other,,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/aktuelles/solidaritaet-waehrend-coronavirus-helfende-haende-gesucht,FK,
